filename,background,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,potted plant,sheep,sofa,train,tv/monitor,Red,n_red,Yellow,n_yellow,Green,n_green,Cyan,n_cyan,Blue,n_blue,Magenta,n_magenta,emotion
alexey-venetsianov_peasant-woman-with-milk,0.48008342699057666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49225166421716954,0,0,0.027664908792253827,0,0,0.997946745050575,9,2.16132099939483e-05,1,0,0,8.64528399757932e-05,1,0,0,0.001945188899455347,4,AMBIGUOUS
alexey-venetsianov_peter-the-great-founding-of-st-petersburg,0.8013333333333333,0,0,0,0,0,0,0,0,0,0,0,0,2.150537634408602e-05,0,0.19864516129032259,0,0,0,0,0,0.7240430107526882,9,0.03165591397849462,2,0.04933333333333333,4,0.1412043010752688,4,0,0,0.053763440860215055,3,AMBIGUOUS
alexey-venetsianov_portrait-of-marfa-venetsianova,0.49998148148148147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000185185185185,0,0,0,0,0,0.978574074074074,9,0.0035370370370370373,3,0.009333333333333334,1,0.0009074074074074074,3,0,0,0.007648148148148149,6,AMBIGUOUS
alexey-venetsianov_portret-of-v-s-putyatina,0.7131281593815046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2868718406184954,0,0,0,0,0,0.9991971454058877,8,2.9735355337496283e-05,2,0,0,0,0,0,0,0.0007731192387749033,1,AMBIGUOUS
alexey-venetsianov_the-farmer-with-folded-arms,0.49094632768361585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5090536723163842,0,0,0,0,0,0.9383757062146891,8,0,0,0.0005790960451977402,1,0,0,0.000903954802259887,1,0.060141242937853105,4,AMBIGUOUS
alexey-venetsianov_the-lamentation,0.503035685342266,0,0,0,0,0,0,0,0.027824301691069208,0,0,0,0.011767923712788373,0,0,0.4573720892538765,0,0,0,0,0,0.8986979307363984,9,0,0,0.022695040250688855,5,0.0677204333027176,6,0.00021611108109568318,1,0.010670484629099357,5,sadness
alfred-sisley_avenue-of-chestnut-trees-near-la-celle-saint-cloud-1865,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6241456280788178,8,0.01911945812807882,5,0.21823044950738918,3,0.1300338669950739,6,2.6939655172413793e-05,2,0.00844365763546798,4,AMBIGUOUS
alfred-sisley_avenue-of-chestnut-trees-near-la-celle-saint-cloud-1867,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9911750442657523,9,0.0003383369610574158,3,0.0010826782753837305,2,0.0039359866469679365,2,0.000321420113004545,4,0.0031465337378339666,7,AMBIGUOUS
alfred-sisley_still-life-heron-with-spread-wings-1867,0.8790909090909091,0,0,0.07992424242424243,0,0,0,0,0.040984848484848485,0,0,0,0,0,0,0,0,0,0,0,0,0.7832929292929293,10,0,0,1.5151515151515151e-05,1,0,0,0.0007727272727272726,4,0.21591919191919196,6,disgust
anders-zorn_a-girl-from-mora,0.8377151702786377,0,0,0,0,0,0,0,0.0017708978328173375,0,0,0,0.07957894736842105,0.00023529411764705883,0.0002476780185758514,0.08045201238390093,0,0,0,0,0,0.8861919504643962,10,0.0003962848297213622,4,0.00795046439628483,2,0.00026006191950464394,1,0.013374613003095975,3,0.0918266253869969,7,fear
anders-zorn_against-the-current-1919,0.9940025850926325,0,0,0.00043084877208099956,0,0,0,0,0.0043429556225764755,0,0,0,0,0,0,0.0012236105127100387,0,0,0,0,0,1.0,9,0,0,0,0,0,0,0,0,0,0,joy
anders-zorn_coquelin-cadet-1889,0.5616532258064516,0,0,0.00524731182795699,0,0,0,0,0,0,0.10223655913978495,0,0,0.11047849462365592,0,0.22038440860215053,0,0,0,0,0,0.9859032258064516,10,8.064516129032258e-06,1,0,0,0,0,2.6881720430107525e-06,1,0.014086021505376344,3,AMBIGUOUS
anders-zorn_hugo-reisinger-1907,0.5591561548499348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44084384515006525,0,0,0,0,0,0.7518703784254025,10,0,0,0,0,0,0,0.00015224010439321444,1,0.24797738147020446,7,AMBIGUOUS
anders-zorn_lucky-with-the-ladies,0.8712294195409206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12877058045907944,0,0,0,0,0,0.00021031126066578537,1,0.6586648239394305,11,0.2526138685254176,3,0.08400432640307655,9,3.004446580939791e-05,1,0.004476625405600288,4,joy
anders-zorn_martha-dana,0.44457988165680473,0,0,0,0,0.0009497041420118344,0,0,0.008062130177514793,0,0,0,0.0006893491124260355,0.3305,0,0.2152189349112426,0,0,0,0,0,0.9530325443786983,10,2.071005917159763e-05,3,0.000242603550295858,1,0,0,0.0006863905325443787,1,0.04601775147928994,3,joy
anders-zorn_mona-1889,0.7993315290933695,0,0,0.031223274695534507,0,0,0,0,0,0,0,0,0,0,0,0.16944519621109608,0,0,0,0,0,0.648257104194858,10,0.0006035182679296347,1,0.005466847090663058,1,2.976995940460081e-05,1,0.004692828146143437,1,0.34094993234100135,7,AMBIGUOUS
anders-zorn_mona-1898,0.7054070796460177,0,0,0.07769321533923304,0,0.000495575221238938,0,0,0.02710029498525074,0,0,0,0.015932153392330384,0.03261061946902655,0,0.14076106194690266,0,0,0,0,0,0.7229026548672567,9,0.01012684365781711,5,0.014088495575221238,3,0.015964601769911504,3,0.011852507374631269,6,0.22506489675516225,7,AMBIGUOUS
anders-zorn_mona-1911-1,0.7188372889297363,0,0,0.09703675671129854,0,0.011497359932241264,0,0,0.00027031410498999837,0,0,0,0.022030599556684866,0.0035831636361452006,0,0.1364365392586185,0,0,0,0,0,0.7662563899250929,10,0.062202279048254074,1,0.1642909060328101,6,0.0028533155526722052,4,0.002661092189123762,2,0.0017360172520468784,6,AMBIGUOUS
anders-zorn_my-model-and-my-boat-1894,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9978837209302327,7,0.0017441860465116279,3,0,0,0,0,0.00013953488372093022,2,0.0002325581395348837,2,trust
anders-zorn_neglected-1884,0.457096018735363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542903981264637,0,0,0,0,0,0.8471662763466041,10,0,0,0.004496487119437939,4,0.011428571428571429,4,0,0,0.1369086651053864,7,AMBIGUOUS
anders-zorn_nude-woman-arranging-her-hair-1907,0.8507912311265969,0,0,0,0,0,0,0,0,0,0,0,0.02504355400696864,0.02967116724738676,0,0.09449404761904762,0,0,0,0,0,0.9770434088269453,9,0.021958478513356562,4,0,0,9.073751451800232e-05,2,0,0,0.0009073751451800233,2,trust
anders-zorn_old-soldier-1911,0.6738541666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32614583333333336,0,0,0,0,0,0.8709583333333332,6,0.10135416666666666,5,0.022354166666666668,2,0.004645833333333334,3,0,0,0.0006875,3,AMBIGUOUS
anders-zorn_opal-1891,0.976241095890411,0,0,0,0,0,0,0,0,0,0.020734246575342466,0,0.0030246575342465754,0,0,0,0,0,0,0,0,0.5896000000000001,10,0,0,0.0005808219178082191,3,0,0,0.00913972602739726,3,0.4006794520547945,7,AMBIGUOUS
anders-zorn_out-1888,0.9972951807228916,0,0,0.0013493975903614457,0,0,0,0,0.00030120481927710846,0,0,0,0,0,0,0.0010542168674698795,0,0,0,0,0,0.8956144578313254,10,0.00010843373493975904,2,1.2048192771084337e-05,1,0,0,0.009963855421686747,3,0.09430120481927712,7,joy
anders-zorn_portrait-of-emma-in-the-paris-studio-1894,0.6807706766917293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3192293233082707,0,0,0,0,0,0.8559774436090226,10,0,0,0.01663533834586466,4,0.006766917293233082,4,1.8796992481203007e-05,1,0.12060150375939849,7,AMBIGUOUS
anders-zorn_self-portrait-in-red-1915,0.4825563909774436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5174436090225564,0,0,0,0,0,0.8406659505907627,10,8.592910848549946e-05,1,0.0010526315789473684,1,0.007604726100966703,3,0.0034371643394199786,5,0.14715359828141783,7,AMBIGUOUS
anders-zorn_self-portrait,0.510387299533207,0,0,0,0,0,0,0,0,0,0.0007664340404553928,0,0.0007356226217436182,0.2457210642264023,0,0.24238957957819168,0,0,0,0,0,0.4542450432130147,10,0,0,0.0013441481413011664,6,0.007910831754248126,5,0.22134152917071068,5,0.3151584477207253,7,fear
anders-zorn_study-of-landscape-in-richmond-1882,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64080826109128,5,0.3560364609892911,10,0,0,0,0,0.0025178480367159615,5,0.0006374298827129016,2,joy
anders-zorn_the-battleship-baltimore-in-stockholm-harbor-1890,0.892095238095238,0.001669467787114846,0,0.0001288515406162465,0.10610644257703081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06625770308123248,10,4.481792717086835e-05,1,0.005159663865546218,6,0.9055070028011206,10,0,0,0.02303081232492997,7,AMBIGUOUS
anders-zorn_the-broken-pot,0.8504826666666667,0,0,0,0,0.0013333333333333333,0,0,0,0,0.0025946666666666666,0,0.0036693333333333335,0.13639733333333334,0,0.005522666666666667,0,0,0,0,0,0.9987066666666666,10,0,0,0,0,0,0,0,0,0.0012933333333333332,3,trust
anders-zorn_the-guitar-1895,0.9975893862612613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993489583333333,8,0,0,7.038288288288288e-05,1,0,0,0.00016715934684684682,3,0.00041349943693693694,2,disgust
anders-zorn_the-mora-fair-1892,0.9218844221105528,0,0,0,0,0,0,0,0,0,0.015703517587939697,0,0.005914572864321608,0.05051256281407035,0,0.005984924623115578,0,0,0,0,0,0.9954221105527638,10,2.0100502512562815e-05,1,0,0,0,0,5.025125628140704e-06,1,0.004552763819095478,7,fear
anders-zorn_zorn-and-his-wife-1890,0.9224058823529412,0,0,0,0,0,0,0,0.04625882352941176,0,0.0012882352941176471,0,0,0.030047058823529413,0,0,0,0,0,0,0,0.608735294117647,7,0.3821764705882353,6,0,0,0,0,0.002647058823529412,4,0.006441176470588236,6,anger
andrei-ryabushkin_in-the-village-girl-with-a-bucket,0.9800876494023905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016637450199203187,0,0,0,0,0,0.24044621513944223,3,0.25172908366533864,7,0.23678884462151398,5,0.22278087649402392,7,0,0,0.04825498007968127,4,AMBIGUOUS
andrei-ryabushkin_moscow-girl-of-xvii-century,0.9011653543307087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09883464566929134,0,0,0,0,0,0.21866929133858268,7,0.21374803149606297,5,0.3202440944881889,6,0.050181102362204716,7,0,0,0.19715748031496064,8,joy
andrei-ryabushkin_novgorod-church,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7428051948051948,7,7.792207792207792e-05,1,0.018233766233766234,1,0,0,0.14545454545454545,2,0.09342857142857144,4,AMBIGUOUS
andrei-ryabushkin_tea-party,0.5783361344537815,0,0,0,0,0,0,0,0,0,0,0.01215966386554622,0,0,0,0.40950420168067225,0,0,0,0,0,0.17636134453781518,7,0.3193361344537815,5,0.4595630252100841,5,0.03149579831932773,8,0,0,0.013243697478991597,7,trust
andrei-ryabushkin_the-old-men,0.875768361581921,0,0,0,0,0,0,0,0,0,0,0,0.018214689265536724,0,0,0.10601694915254237,0,0,0,0,0,0.29882485875706216,4,0.07779661016949152,6,0.5330508474576271,5,0.08494350282485877,8,0,0,0.005384180790960451,3,trust
anton-azbe_portrait-of-a-bavarian-man-1889,0.4912162449048913,0,0,0,0,0,0,0,0,0,0,0,0.14486561650815216,0.007647970448369565,0,0.356270168138587,0,0,0,0,0,0.12685228430706522,9,2.122961956521739e-05,2,0.007340140964673914,4,0.7156929347826086,5,0.053663170855978264,2,0.0964302394701087,7,sadness
anton-azbe_the-village-choir-1900,0.9462169346473029,0,0,4.2142116182572613e-05,0,0.017378760373443984,0,0,0.0022205653526970954,0,0,0,0,0,0,0.03414159751037344,0,0,0,0,0,0.6073197614107886,9,0.0004732883817427386,2,0.1648891338174274,4,0.2009433350622407,7,0,0,0.026374481327800826,5,joy
antonio-carneiro_retrato-de-cl-udio-e-maria-1922,0.39489583333333333,0,0,0,0,0.025659722222222223,0,0,0.16736689814814815,0,0,0,0,0.00017361111111111112,0,0.4116435185185185,0,0,0,0,0,0.8625810185185185,10,0,0,0.030613425925925926,3,0.0356712962962963,4,0.003576388888888889,2,0.06755787037037037,6,joy
antã³nio-de-carvalho-da-silva-porto_a-apanha-do-sarga-o-1884,0.7810103092783505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21898969072164948,0,0,0,0,0,0.9912371134020618,10,0.002288659793814433,2,0.00032989690721649484,3,2.0618556701030927e-05,1,0.0006804123711340206,2,0.005443298969072165,5,fear
antã³nio-de-carvalho-da-silva-porto_auto-retrato-1873,0.5502291666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44977083333333334,0,0,0,0,0,0.9244375,7,0,0,0.04739583333333333,1,0.019229166666666665,1,2.0833333333333333e-05,1,0.008916666666666666,3,sadness
antã³nio-de-carvalho-da-silva-porto_colheita-ceifeiras,0.9058541666666666,0,0,0,0,0,0,0,0,0,0.0108125,0,0,0.0110625,0,0.07227083333333334,0,0,0,0,0,0.632625,10,2.0833333333333333e-05,1,0.004791666666666667,4,0.30664583333333334,6,0.03847916666666667,3,0.017437499999999998,6,AMBIGUOUS
antã³nio-de-carvalho-da-silva-porto_moinho-do-estev-o-alcochete-1887,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9423569023569023,10,0,0,0.0008754208754208755,3,0,0,0.018484848484848486,6,0.03828282828282828,6,AMBIGUOUS
antã³nio-de-carvalho-da-silva-porto_t-te-de-jeune-fille,0.29535064935064936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7046493506493506,0,0,0,0,0,0.4778181818181818,6,0.4521038961038962,9,0.024,1,0.008181818181818182,4,7.792207792207792e-05,1,0.03781818181818181,5,fear
aristarkh-lentulov_night-at-patriarch-s-ponds-1928,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6245454545454544,10,0,0,0.04141414141414141,7,0.21779797979797982,8,0.004404040404040404,2,0.11183838383838383,7,joy
aristarkh-lentulov_sunset-on-the-volga-1928,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6829961285978792,10,0,0,0.0855950176737923,7,0.10727486955058069,9,0.00013465746507322,1,0.12399932671267462,7,joy
aristarkh-lentulov_the-st-sergius-posad-1922,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6369642857142858,10,0.0005285714285714286,3,0.02091428571428571,4,0.00011428571428571428,2,0.11413571428571428,7,0.22734285714285712,7,joy
arkhip-kuindzhi_a-birch-grove-1901,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.977207977207978e-05,1,0.9251509971509971,14,0.021601139601139602,1,0.031094017094017094,3,0.0147008547008547,2,0.007373219373219373,4,joy
arkhip-kuindzhi_a-boat-in-the-sea-crimea,0.9995641025641026,0,0,0.0004358974358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009692307692307691,7,0.0003141025641025641,3,0.40035256410256415,7,0.5874423076923075,9,0,0,0.0021987179487179486,7,joy
arkhip-kuindzhi_dnieper-in-the-morning-1881,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7330654205607476,3,0.10563862928348908,9,0.14553271028037384,3,0.015046728971962615,8,1.2461059190031153e-05,1,0.0007040498442367601,5,joy
arkhip-kuindzhi_early-spring,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2004216216216216,10,0,0,0.16945405405405406,7,0.6070324324324323,10,0,0,0.02309189189189189,7,joy
arkhip-kuindzhi_elbrus-in-the-evening-1,0.9807988980716253,0.014016528925619835,0,0.0002258953168044077,0,0,0,0,0,0,0,0,0,0.002027548209366391,0,0.002931129476584022,0,0,0,0,0,0,0,0.08049586776859503,4,0.3955867768595041,7,0.5238567493112948,9,5.509641873278237e-05,1,5.509641873278237e-06,1,joy
arkhip-kuindzhi_forest-1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9972698412698413,10,0,0,0,0,0,0,0,0,0.0027301587301587302,3,disgust
arkhip-kuindzhi_forest-landscape,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994450867052023,10,0,0,0,0,0,0,0,0,0.0005549132947976878,5,sadness
arkhip-kuindzhi_forgotten-village-1874,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2525491803278689,4,0.14231967213114755,5,0.5799426229508197,6,0.020680327868852454,7,0,0,0.004508196721311476,4,joy
arkhip-kuindzhi_lake-ladoga-1873,0.999020618556701,0,0,0,0.000979381443298969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3423917525773196,8,0.04211340206185567,3,0.16709793814432988,5,0.4452268041237114,8,0,0,0.003170103092783505,6,AMBIGUOUS
arkhip-kuindzhi_mountains-and-clouds,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6686802721088434,3,0,0,0.22726530612244897,2,0,0,0,0,0.10405442176870748,5,AMBIGUOUS
arkhip-kuindzhi_night-1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2813333333333334,3,0.07669230769230768,4,0.4884102564102564,7,0.14753846153846153,5,0.00015384615384615385,1,0.005871794871794872,5,joy
arkhip-kuindzhi_night-landscape,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013931034482758621,9,0.16141871921182263,5,0.8246305418719212,7,0,0,1.9704433497536946e-05,1,fear
arkhip-kuindzhi_on-a-valaam-island-1873,0.9978451178451179,0,0,0,0,0,0,0,0,0,0.0019057239057239058,0,0,0.0002491582491582492,0,0,0,0,0,0,0,0.8673939393939394,9,0.05882154882154882,4,0.07113804713804714,2,0.0012525252525252524,2,6.734006734006734e-06,1,0.0013872053872053872,6,AMBIGUOUS
arkhip-kuindzhi_portrait-of-an-unknown-man,0.4722866043613707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5277133956386293,0,0,0,0,0,0.18914641744548288,9,0,0,0.0005919003115264798,2,0,0,0.45204984423676015,4,0.3582118380062305,3,anger
arkhip-kuindzhi_rainbow-3,0.97231875,0,0,0,0,0,0,0.01404375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035625,4,0.17582499999999998,8,0.12358125000000002,4,0.6529937500000002,9,0.008824999999999998,6,0.00315,2,joy
arkhip-kuindzhi_sea-1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2630588235294118,4,0.022711229946524067,6,0.2842032085561497,6,0.4107754010695187,7,0.0005935828877005348,2,0.018657754010695186,4,sadness
arkhip-kuindzhi_sea,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,7,0,0,0,0,sadness
arkhip-kuindzhi_seashore-1887,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8764459930313588,9,0,0,0.016571428571428574,4,0.09869686411149826,6,0,0,0.008285714285714285,5,joy
arkhip-kuindzhi_steppe-in-the-evening,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1483172804532578,4,0.39710481586402263,8,0.19309348441926344,4,0.24904249291784705,9,1.13314447592068e-05,2,0.012430594900849861,6,joy
arkhip-kuindzhi_the-head-of-a-ukrainian-peasant-in-a-straw-hat,0.6641558441558442,0,0,0.016597402597402597,0,0,0,0,0,0,0,0,0.008051948051948052,0,0,0.3111948051948052,0,0,0,0,0,0.7122597402597403,10,2.5974025974025975e-05,1,0,0,8.441558441558442e-05,1,0,0,0.2876298701298701,3,sadness
arkhip-kuindzhi_the-sea-the-crimea,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285027027027027,6,0.0875081081081081,4,0.01504864864864865,7,0.8630972972972973,11,0,0,0.005843243243243243,5,joy
arkhip-kuindzhi_ukrainian-night-1876,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004041322314049587,2,0.281396694214876,7,0.5710495867768596,2,0.14218181818181816,3,0,0,0.0013305785123966943,2,joy
arkhip-kuindzhi_view-of-the-kremlin-from-the-zamoskvorechye-district-1882,0.9966495176848874,0,0,0,0,0.003292604501607717,0,0,0,0,0,0,0,0,0,5.787781350482315e-05,0,0,0,0,0,0.6609453376205788,10,0.030154340836012858,4,0.009620578778135049,3,0.2854662379421222,9,0,0,0.013813504823151124,5,joy
arkhip-kuindzhi_waves,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14842440318302388,5,0.22535278514588858,7,0.6256710875331564,10,0.000376657824933687,2,0.00017506631299734748,1,joy
arthur-segal_still-life-and-a-window-1935,0.9289551311908089,0,0,0,0,0,0,0,0,0,0,0.06713243285204161,0,0,0,0,0,0,0,0,0,0.38880608601148897,6,0.536096879366558,6,0.048594938674118925,2,0.0004968172643999379,2,0.022201521502872225,2,0.0038037571805620246,5,joy
arthur-segal_still-life-with-vegetables,0.8006892230576441,0,0,0,0,0,0,0,0,0,0,0.010338345864661654,0,0,0,0,0,0,0,0,0,0.7357142857142857,10,7.832080200501253e-05,1,0.1955043859649123,3,0.023041979949874686,1,0,0,0.04566102756892231,6,joy
augustus-john_lady-with-a-mantilla,0.5436306160882433,0,0,0,0,0.06821361312886737,0,0,0,0,0,0,0,0,0,0.38815577078288943,0,0,0,0,0,0.5426351896690881,10,6.7258541834813025e-06,1,0.22742803336023676,6,0.208985741189131,6,0.0006927629808985741,2,0.0202515469464622,7,joy
augustus-john_signorina-estella-1900,0.7906895751102856,0,0,0.024767819828186672,0,0,0,0,0,0,0,0,0,0,0,0.18454260506152775,0,0,0,0,0,0.9250290225214768,10,2.9022521476665893e-05,1,0.03958091478987694,2,0.028355003482702576,1,0.00018574413745066172,3,0.0068202925470164846,3,fear
basuki-abdullah_bidadari-mandi,0.9918067226890757,0,0,0.00819327731092437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2951785714285714,9,0.09153361344537815,3,0.032678571428571425,6,0.24902310924369744,8,0.017699579831932773,2,0.3138865546218487,7,joy
basuki-abdullah_cantik,0.39132601351351354,0,0,0,0,0,0,0,0.05735641891891892,0,0,0,0.0037246621621621623,0,0,0.5475929054054054,0,0,0,0,0,0.9391891891891891,10,0,0,0.002829391891891892,1,0,0,0.008783783783783784,3,0.049197635135135136,3,joy
basuki-abdullah_in-the-rice-field,0.9508603441376551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049139655862344936,0,0,0,0,0,0.9524289715886352,11,4.001600640256103e-05,2,0.012509003601440576,5,0.029427771108443378,8,8.003201280512205e-06,1,0.00558623449379752,7,joy
basuki-abdullah_lake-view,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13688775510204082,8,0,0,0.15051020408163263,7,0.45780612244897956,9,0.09016581632653062,2,0.16463010204081635,5,joy
basuki-abdullah_portrait-of-a-dancer,0.5914018691588785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4085981308411215,0,0,0,0,0,0.6739167374681393,10,0.00020390824129141885,1,0.09751911639762106,4,0.05058623619371283,4,0,0,0.17777400169923535,7,joy
basuki-abdullah_potret-wanita,0.45980137509549274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5401986249045072,0,0,0,0,0,0.3963712757830405,10,0,0,0.3101680672268907,7,0.14336898395721925,7,0.021413292589763176,2,0.12867838044308633,6,joy
berthe-morisot_a-young-girl-with-cat,0.7870493107104984,0,0,0,0,0,0,0,0,0,0,0,0.004337516201248969,0,0,0.2086131730882526,0,0,0,0,0,0.9725757040179097,10,0.01997908566042182,4,0,0,0.0011635442441380935,1,0,0,0.00628166607753034,6,joy
boris-kustodiev_akaky-akakiyevich-on-nevsky-prospekt-1905,0.8519349112426036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14806508875739646,0,0,0,0,0,0.5846745562130179,10,0,0,7.100591715976331e-05,1,0,0,0.004994082840236687,4,0.4102603550295858,7,anticipation
boris-kustodiev_akaky-akakiyevich-returned-from-the-party-1905,0.8329937106918239,0,0,0,0,0,0,0,0,0,0,0,0,0.0036918238993710693,0,0.16331446540880504,0,0,0,0,0,1.0,4,0,0,0,0,0,0,0,0,0,0,AMBIGUOUS
boris-kustodiev_alexander-murashko-at-work-on-a-collective-picture-of-the-model-statement-in-the-studio-of-ilya-1900,0.9038603351955308,0,0,0,0,0,0,0,1.11731843575419e-05,0,7.262569832402235e-05,0,0,0.0008212290502793296,0,0.09523463687150838,0,0,0,0,0,0.10417877094972064,9,0.005910614525139665,1,0.0027206703910614524,4,5.58659217877095e-06,1,0.41640782122905023,7,0.4707765363128492,7,AMBIGUOUS
boris-kustodiev_at-cradling-archers-walk-1901,0.7898496732026143,0,0,0,0,0.026248366013071896,0,0,0,0.006470588235294118,0,0,0,0,0.0010784313725490195,0.1763529411764706,0,0,0,0,0,0.3776928104575163,7,0.09514379084967321,6,0.4777320261437909,4,0.03756209150326796,10,0,0,0.011869281045751632,7,joy
boris-kustodiev_at-home-1918,0.9518269230769231,0,0,0,0,0,0,0,0,0,0,0,0.00028365384615384613,0,0,0.04521153846153846,0,0,0,0,0,0.0704951923076923,5,0.2719711538461539,6,0.47955288461538464,7,0.14186057692307694,10,0,0,0.03612019230769231,7,joy
boris-kustodiev_at-the-icon-of-the-saviour-1910,0.7725785123966942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22742148760330577,0,0,0,0,0,0.9627327823691461,10,0.00016528925619834712,3,0,0,0,0,0,0,0.03710192837465564,7,fear
boris-kustodiev_at-the-window-portrait-of-i-b-kustodieva-1910,0.8853212121212122,0,0,0,0,0.0022424242424242424,0,0,0,0,0,0.0055636363636363635,0,0,0,0.09769090909090909,0,0,0,0,0,0.21464848484848484,7,0.09044848484848486,5,0.45412727272727277,5,0.20870909090909093,11,0,0,0.03206666666666667,7,joy
boris-kustodiev_ataman-platov-1924,0.8071151515151516,0,0.005121212121212121,0,0,0.00043636363636363637,0,0,0,0.0031575757575757575,0,0,0.012533333333333334,0,0,0.17163636363636364,0,0,0,0,0,0.7849636363636364,10,3.6363636363636364e-05,2,0.000703030303030303,5,0.042842424242424244,5,0.04678787878787879,3,0.12466666666666666,7,joy
boris-kustodiev_bather-1917,0.9937150837988827,0,0,0,0,0,0,0,0,0,0,0,0,0.0018100558659217877,0,0.004474860335195531,0,0,0,0,0,0.7848324022346369,7,0.0402122905027933,5,0.05408379888268156,4,0.03708379888268156,5,0.010837988826815642,4,0.07294972067039107,5,joy
boris-kustodiev_bather-1921,0.922054347826087,0,0,0.026858695652173914,0,0,0,0,0.011347826086956522,0,0,0,0,0,0,0,0,0,0.03973913043478261,0,0,0,0,0.018472826086956527,6,0.8638097826086957,7,0.1176141304347826,10,0.0001032608695652174,1,0,0,trust
